file,entry_index,id,source_language,common_name,translated_name,original_name,cache_translation,reasons
ingredients/2.2.3.4.json,143,2.2.3.4.14.1,es,chistorra de Navarra oreada,chistorra de Navarra oreada,chistorra de Navarra oreada,chistorra de Navarra oreada,translated_same_as_original
ingredients/2.2.3.4.json,154,2.2.3.4.14.12,es,Pacharán Navarro,Pacharán Navarro,Pacharán Navarro,Pacharán Navarro,translated_same_as_original
ingredients/2.2.3.4.json,165,2.2.3.4.16.7,es,Navarra rosé wine,Navarra rosé wine,vino rosado de Navarra,Navarra rosé wine,translated_non_ascii_but_original_ascii
ingredients/2.2.3.4.json,196,2.2.3.4.20.3,es,Navarra rosé wine,Navarra rosé wine,vino rosado de Navarra,Navarra rosé wine,translated_non_ascii_but_original_ascii
ingredients/2.2.3.4.json,199,2.2.3.4.20.6,es,Pacharán Navarro,Pacharán Navarro,Pacharán Navarro,Pacharán Navarro,translated_same_as_original
ingredients/2.2.4.1.json,60,2.2.4.1.5.1,pt,piñón,piñón,piñón,piñón,translated_same_as_original
ingredients/2.2.4.1.json,78,2.2.4.1.6.12,es,Torrezno de Soria,Torrezno de Soria,torrezno de Soria,Torrezno de Soria,translated_same_as_original
ingredients/2.2.4.1.json,144,2.2.4.1.12.5,es,Cigales rosé wine,Cigales rosé wine,vino rosado de Cigales,Cigales rosé wine,translated_non_ascii_but_original_ascii
ingredients/2.2.4.1.json,151,2.2.4.1.13.5,es,chorizo ​​pepper pulp,chorizo ​​pepper pulp,pulpa de pimiento choricero,chorizo ​​pepper pulp,translated_non_ascii_but_original_ascii
ingredients/2.2.4.1.json,180,2.2.4.1.16.8,es,Cigales rosé wine,Cigales rosé wine,vino rosado de Cigales,Cigales rosé wine,translated_non_ascii_but_original_ascii
ingredients/2.2.4.1.json,194,2.2.4.1.18.3,es,Torrezno de Soria,Torrezno de Soria,torrezno de Soria,Torrezno de Soria,translated_same_as_original
ingredients/2.2.4.1.json,211,2.2.4.1.20.3,es,Cigales rosé wine,Cigales rosé wine,vino rosado de Cigales,Cigales rosé wine,translated_non_ascii_but_original_ascii
ingredients/2.2.4.2.json,86,2.2.4.2.5.5,pt,piñón,piñón,piñón,piñón,translated_same_as_original
ingredients/2.2.4.2.json,176,2.2.4.2.13.4,es,chorizo ​​pepper pulp,chorizo ​​pepper pulp,pulpa de pimiento choricero,chorizo ​​pepper pulp,translated_non_ascii_but_original_ascii
ingredients/2.2.4.2.json,247,2.2.4.2.20.3,es,rosé wine from La Mancha,rosé wine from La Mancha,vino rosado de La Mancha,rosé wine from La Mancha,translated_non_ascii_but_original_ascii
ingredients/2.2.4.3.json,80,2.2.4.3.5.5,pt,piñón,piñón,piñón,piñón,translated_same_as_original
ingredients/2.2.4.3.json,167,2.2.4.3.12.4,es,rosé wine from Madrid,rosé wine from Madrid,vino rosado de Madrid,rosé wine from Madrid,translated_non_ascii_but_original_ascii
ingredients/2.2.4.3.json,202,2.2.4.3.16.6,es,rosé wine from Madrid,rosé wine from Madrid,vino rosado de Madrid,rosé wine from Madrid,translated_non_ascii_but_original_ascii
ingredients/2.2.4.3.json,236,2.2.4.3.20.2,es,rosé wine from Madrid,rosé wine from Madrid,vino rosado de Madrid,rosé wine from Madrid,translated_non_ascii_but_original_ascii
ingredients/2.2.4.4.json,116,2.2.4.4.5.3,pt,piñón,piñón,piñón,piñón,translated_same_as_original
ingredients/2.2.4.4.json,199,2.2.4.4.12.6,es,Ribera del Guadiana rosé wine,Ribera del Guadiana rosé wine,vino rosado Ribera del Guadiana,Ribera del Guadiana rosé wine,translated_non_ascii_but_original_ascii
ingredients/2.2.4.4.json,236,2.2.4.4.16.7,es,Ribera del Guadiana rosé wine,Ribera del Guadiana rosé wine,vino rosado Ribera del Guadiana,Ribera del Guadiana rosé wine,translated_non_ascii_but_original_ascii
ingredients/2.2.4.4.json,273,2.2.4.4.20.3,es,Ribera del Guadiana rosé wine,Ribera del Guadiana rosé wine,vino rosado Ribera del Guadiana,Ribera del Guadiana rosé wine,translated_non_ascii_but_original_ascii
ingredients/2.2.5.1.json,53,2.2.5.1.3.8,es,cirera d'en Roca,cirera d'en Roca,cirera d'en Roca,cirera d'en Roca,translated_same_as_original
ingredients/2.2.5.1.json,62,2.2.5.1.3.17,fr,raïm chardonnay,raïm chardonnay,raïm chardonnay,raïm chardonnay,translated_same_as_original
ingredients/2.2.5.1.json,64,2.2.5.1.3.19,es,raïm chenin blanc,raïm chenin blanc,raïm chenin blanc,raïm chenin blanc,translated_same_as_original
ingredients/2.2.5.1.json,71,2.2.5.1.3.26,fr,raïm syrah,raïm syrah,raïm syrah,raïm syrah,translated_same_as_original
ingredients/2.2.5.1.json,73,2.2.5.1.3.28,fr,raïm pinot noir,raïm pinot noir,raïm pinot noir,raïm pinot noir,translated_same_as_original
ingredients/2.2.5.1.json,167,2.2.5.1.12.5,ca,rosé wine DO Alella,rosé wine DO Alella,vi rosat DO Alella,rosé wine DO Alella,translated_non_ascii_but_original_ascii
ingredients/2.2.5.1.json,242,2.2.5.1.20.2,ca,rosé wine DO Alella,rosé wine DO Alella,vi rosat DO Alella,rosé wine DO Alella,translated_non_ascii_but_original_ascii
ingredients/2.2.5.2.json,45,2.2.5.2.3.2,it,poma de Girona Golden,poma de Girona Golden,poma de Girona Golden,poma de Girona Golden,translated_same_as_original
ingredients/2.2.5.2.json,57,2.2.5.2.3.14,fr,raïm chardonnay,raïm chardonnay,raïm chardonnay,raïm chardonnay,translated_same_as_original
ingredients/2.2.5.2.json,58,2.2.5.2.3.15,fr,raïm gewurztraminer,raïm gewurztraminer,raïm gewurztraminer,raïm gewurztraminer,translated_same_as_original
ingredients/2.2.5.2.json,68,2.2.5.2.3.25,fr,raïm syrah,raïm syrah,raïm syrah,raïm syrah,translated_same_as_original
ingredients/2.2.5.3.json,16,2.2.5.3.2.1,ca,Calçot de Valls,Calçot de Valls,calçot de Valls,Calçot de Valls,translated_same_as_original
ingredients/2.2.5.3.json,47,2.2.5.3.3.7,fr,raïm chardonnay,raïm chardonnay,raïm chardonnay,raïm chardonnay,translated_same_as_original
ingredients/2.2.5.3.json,53,2.2.5.3.3.13,fr,raïm viognier,raïm viognier,raïm viognier,raïm viognier,translated_same_as_original
ingredients/2.2.5.3.json,65,2.2.5.3.3.25,fr,raïm syrah,raïm syrah,raïm syrah,raïm syrah,translated_same_as_original
ingredients/2.2.5.3.json,158,2.2.5.3.12.4,fr,vi negre DO Pla de Bages,vi negre DO Pla de Bages,vi negre DO Pla de Bages,vi negre DO Pla de Bages,translated_same_as_original
ingredients/2.2.5.3.json,196,2.2.5.3.16.6,fr,vi negre DO Pla de Bages,vi negre DO Pla de Bages,vi negre DO Pla de Bages,vi negre DO Pla de Bages,translated_same_as_original
ingredients/2.2.5.3.json,212,2.2.5.3.18.1,ca,Calçot de Valls,Calçot de Valls,calçot de Valls,Calçot de Valls,translated_same_as_original
ingredients/2.2.5.3.json,233,2.2.5.3.20.2,fr,vi negre DO Pla de Bages,vi negre DO Pla de Bages,vi negre DO Pla de Bages,vi negre DO Pla de Bages,translated_same_as_original
ingredients/2.2.5.4.json,11,2.2.5.4.1.11,es,blat de moro,blat de moro,blat de moro,blat de moro,translated_same_as_original
ingredients/2.2.5.4.json,36,2.2.5.4.3.4,fr,raïm chardonnay,raïm chardonnay,raïm chardonnay,raïm chardonnay,translated_same_as_original
ingredients/2.2.5.4.json,43,2.2.5.4.3.11,fr,raïm viognier,raïm viognier,raïm viognier,raïm viognier,translated_same_as_original
ingredients/2.2.5.4.json,51,2.2.5.4.3.19,fr,raïm syrah,raïm syrah,raïm syrah,raïm syrah,translated_same_as_original
ingredients/2.2.5.4.json,53,2.2.5.4.3.21,fr,raïm pinot noir,raïm pinot noir,raïm pinot noir,raïm pinot noir,translated_same_as_original
ingredients/2.2.5.4.json,144,2.2.5.4.12.5,ca,rosé wine DO Costers del Segre,rosé wine DO Costers del Segre,vi rosat DO Costers del Segre,rosé wine DO Costers del Segre,translated_non_ascii_but_original_ascii
ingredients/2.2.5.4.json,178,2.2.5.4.16.7,ca,rosé wine DO Costers del Segre,rosé wine DO Costers del Segre,vi rosat DO Costers del Segre,rosé wine DO Costers del Segre,translated_non_ascii_but_original_ascii
ingredients/2.2.5.4.json,215,2.2.5.4.20.3,ca,rosé wine DO Costers del Segre,rosé wine DO Costers del Segre,vi rosat DO Costers del Segre,rosé wine DO Costers del Segre,translated_non_ascii_but_original_ascii
ingredients/2.2.6.2.json,116,2.2.6.2.6.33,es,sea ​​hen,sea ​​hen,gallina de mar,sea ​​hen,translated_non_ascii_but_original_ascii
ingredients/2.2.6.2.json,194,2.2.6.2.14.5,oc,ouera de corvina,ouera de corvina,ouera de corvina,ouera de corvina,translated_same_as_original
ingredients/2.2.6.2.json,209,2.2.6.2.15.4,es,mel de timó,mel de timó,mel de timó,mel de timó,translated_same_as_original
ingredients/2.2.6.2.json,214,2.2.6.2.16.2,ca,sea ​​water,sea ​​water,aigua de mar,sea ​​water,translated_non_ascii_but_original_ascii
ingredients/2.2.6.3.json,30,2.2.6.3.2.11,es,ñora,ñora,ñora,ñora,translated_same_as_original
ingredients/2.2.6.3.json,99,2.2.6.3.5.7,pt,piñón,piñón,piñón,piñón,translated_same_as_original
ingredients/2.2.6.3.json,108,2.2.6.3.6.4,es,morcón de chato murciano,morcón de chato murciano,morcón de chato murciano,morcón de chato murciano,translated_same_as_original
ingredients/2.2.6.3.json,187,2.2.6.3.9.9,es,ñora,ñora,ñora,ñora,translated_same_as_original
ingredients/2.2.6.3.json,295,2.2.6.3.18.6,es,ñora,ñora,ñora,ñora,translated_same_as_original
ingredients/2.2.6.3.json,320,2.2.6.3.20.2,es,Jumilla rosé wine,Jumilla rosé wine,vino rosado de Jumilla,Jumilla rosé wine,translated_non_ascii_but_original_ascii
ingredients/2.2.6.3.json,323,2.2.6.3.20.5,es,Yecla rosé wine,Yecla rosé wine,vino rosado de Yecla,Yecla rosé wine,translated_non_ascii_but_original_ascii
ingredients/2.2.6.3.json,326,2.2.6.3.20.8,es,Bullas rosé wine,Bullas rosé wine,vino rosado de Bullas,Bullas rosé wine,translated_non_ascii_but_original_ascii
ingredients/2.2.6.4.json,172,2.2.6.4.16.2,ca,sea ​​water,sea ​​water,aigua de mar,sea ​​water,translated_non_ascii_but_original_ascii
ingredients/2.2.6.4.json,198,2.2.6.4.18.10,it,Sal Marina del Delta,Sal Marina del Delta,sal marina del Delta,Sal Marina del Delta,translated_same_as_original
ingredients/2.2.6.4.json,202,2.2.6.4.18.14,ca,sea ​​nettles,sea ​​nettles,ortigues de mar,sea ​​nettles,translated_non_ascii_but_original_ascii
ingredients/2.2.6.4.json,218,2.2.6.4.21.1,it,Sal Marina del Delta,Sal Marina del Delta,sal marina del Delta,Sal Marina del Delta,translated_same_as_original
ingredients/2.2.7.1.json,11,2.2.7.1.1.11,pt,regañá,regañá,regañá,regañá,translated_same_as_original
ingredients/2.2.7.1.json,74,2.2.7.1.5.4,pt,piñón,piñón,piñón,piñón,translated_same_as_original
ingredients/2.2.7.1.json,205,2.2.7.1.18.4,pt,regañá,regañá,regañá,regañá,translated_same_as_original
ingredients/2.2.7.2.json,10,2.2.7.2.1.10,pt,regañá,regañá,regañá,regañá,translated_same_as_original
ingredients/2.2.7.2.json,75,2.2.7.2.5.4,pt,piñón,piñón,piñón,piñón,translated_same_as_original
ingredients/2.2.7.2.json,107,2.2.7.2.6.27,pt,cañaílla,cañaílla,cañaílla,cañaílla,translated_same_as_original
ingredients/2.2.7.2.json,110,2.2.7.2.6.30,es,sea ​​urchin,sea ​​urchin,erizo de mar,sea ​​urchin,translated_non_ascii_but_original_ascii
ingredients/2.2.7.3.json,7,2.2.7.3.1.7,pt,regañá,regañá,regañá,regañá,translated_same_as_original
ingredients/2.2.7.3.json,75,2.2.7.3.5.4,pt,piñón,piñón,piñón,piñón,translated_same_as_original
ingredients/2.2.7.3.json,151,2.2.7.3.9.11,es,ñora,ñora,ñora,ñora,translated_same_as_original
ingredients/2.2.7.4.json,28,2.2.7.4.2.13,es,ñora,ñora,ñora,ñora,translated_same_as_original
ingredients/2.2.7.4.json,89,2.2.7.4.5.4,pt,piñón,piñón,piñón,piñón,translated_same_as_original
ingredients/2.2.7.4.json,170,2.2.7.4.9.9,es,ñora,ñora,ñora,ñora,translated_same_as_original
ingredients/2.2.7.5.json,33,2.2.7.5.3.2,es,Palma del Río oranges,Palma del Río oranges,Palma del Río oranges,Palma del Río oranges,translated_same_as_original
ingredients/2.2.7.5.json,34,2.2.7.5.3.3,es,Castillo de Locubín cherries,Castillo de Locubín cherries,Castillo de Locubín cherries,Castillo de Locubín cherries,translated_same_as_original
ingredients/2.2.7.5.json,41,2.2.7.5.3.10,bik,Montalbán melon,Montalbán melon,Montalbán melon,Montalbán melon,translated_same_as_original
ingredients/2.2.7.5.json,112,2.2.7.5.10.3,pt,Priego de Córdoba extra virgin olive oil,Priego de Córdoba extra virgin olive oil,Priego de Córdoba extra virgin olive oil,Priego de Córdoba extra virgin olive oil,translated_same_as_original
ingredients/2.2.7.5.json,116,2.2.7.5.10.7,es,Manzanilla de Jaén olive oil,Manzanilla de Jaén olive oil,Manzanilla de Jaén olive oil,Manzanilla de Jaén olive oil,translated_same_as_original
ingredients/2.2.7.5.json,118,2.2.7.5.10.9,es,Carrasqueño de Alcaudete olive oil,Carrasqueño de Alcaudete olive oil,Carrasqueño de Alcaudete olive oil,Carrasqueño de Alcaudete olive oil,translated_same_as_original
ingredients/2.2.7.5.json,138,2.2.7.5.13.3,es,Ajoblanco,Ajoblanco,Ajoblanco,Ajoblanco,translated_same_as_original
ingredients/2.2.7.5.json,153,2.2.7.5.14.10,es,Sun-dried Pedro Ximénez grapes,Sun-dried Pedro Ximénez grapes,Sun-dried Pedro Ximénez grapes,Sun-dried Pedro Ximénez grapes,translated_same_as_original
ingredients/2.2.7.5.json,155,2.2.7.5.14.12,es,Aged Montilla-Moriles vinegar,Aged Montilla-Moriles vinegar,Aged Montilla-Moriles vinegar,Aged Montilla-Moriles vinegar,translated_same_as_original
ingredients/2.2.7.5.json,161,2.2.7.5.15.6,es,Pedro Ximénez reduction,Pedro Ximénez reduction,Pedro Ximénez reduction,Pedro Ximénez reduction,translated_same_as_original
ingredients/2.2.7.5.json,205,2.2.7.5.20.6,es,Montilla-Moriles Pedro Ximénez,Montilla-Moriles Pedro Ximénez,Montilla-Moriles Pedro Ximénez,Montilla-Moriles Pedro Ximénez,translated_same_as_original
ingredients/2.2.7.5.json,207,2.2.7.5.20.8,es,Sierra Sur de Jaén wine,Sierra Sur de Jaén wine,Sierra Sur de Jaén wine,Sierra Sur de Jaén wine,translated_same_as_original
ingredients/2.2.8.1.json,51,2.2.8.1.3.5,pt,Sóller oranges,Sóller oranges,Sóller oranges,Sóller oranges,translated_same_as_original
ingredients/2.2.8.1.json,142,2.2.8.1.10.1,fi,Oli de Mallorca extra virgin olive oil,Oli de Mallorca extra virgin olive oil,Oli de Mallorca extra virgin olive oil,Oli de Mallorca extra virgin olive oil,translated_same_as_original
ingredients/2.2.8.1.json,178,2.2.8.1.14.3,es,Butifarró,Butifarró,Butifarró,Butifarró,translated_same_as_original
ingredients/2.2.8.1.json,182,2.2.8.1.14.7,es,Tomàtiga de ramallet strung and stored,Tomàtiga de ramallet strung and stored,Tomàtiga de ramallet strung and stored,Tomàtiga de ramallet strung and stored,translated_same_as_original
ingredients/2.2.8.1.json,244,2.2.8.1.20.2,es,Palo de Mallorca,Palo de Mallorca,Palo de Mallorca,Palo de Mallorca,translated_same_as_original
ingredients/2.2.8.1.json,250,2.2.8.1.20.8,es,Giró Ros wine,Giró Ros wine,Giró Ros wine,Giró Ros wine,translated_same_as_original
ingredients/2.2.8.2.json,72,2.2.8.2.3.9,es,Meló de Salairó,Meló de Salairó,Meló de Salairó,Meló de Salairó,translated_same_as_original
ingredients/2.2.8.2.json,75,2.2.8.2.3.12,es,Meló d'olor gros,Meló d'olor gros,Meló d'olor gros,Meló d'olor gros,translated_same_as_original
ingredients/2.2.8.2.json,86,2.2.8.2.3.23,fr,Poma d'en Kane,Poma d'en Kane,Poma d'en Kane,Poma d'en Kane,translated_same_as_original
ingredients/2.2.8.2.json,211,2.2.8.2.11.5,es,Mahón-Menorca young cheese,Mahón-Menorca young cheese,Mahón-Menorca young cheese,Mahón-Menorca young cheese,translated_same_as_original
ingredients/2.2.8.2.json,212,2.2.8.2.11.6,es,Mahón-Menorca semi-cured cheese,Mahón-Menorca semi-cured cheese,Mahón-Menorca semi-cured cheese,Mahón-Menorca semi-cured cheese,translated_same_as_original
ingredients/2.2.8.2.json,213,2.2.8.2.11.7,es,Mahón-Menorca cured cheese,Mahón-Menorca cured cheese,Mahón-Menorca cured cheese,Mahón-Menorca cured cheese,translated_same_as_original
ingredients/2.2.8.2.json,248,2.2.8.2.14.8,es,Mahón-Menorca cured cheese,Mahón-Menorca cured cheese,Mahón-Menorca cured cheese,Mahón-Menorca cured cheese,translated_same_as_original
ingredients/2.2.8.2.json,277,2.2.8.2.17.3,es,Grated Mahón-Menorca cheese,Grated Mahón-Menorca cheese,Grated Mahón-Menorca cheese,Grated Mahón-Menorca cheese,translated_same_as_original
ingredients/2.2.8.2.json,316,2.2.8.2.20.1,es,Vi de la Terra Illa de Menorca white wine,Vi de la Terra Illa de Menorca white wine,Vi de la Terra Illa de Menorca white wine,Vi de la Terra Illa de Menorca white wine,translated_same_as_original
ingredients/2.2.8.2.json,317,2.2.8.2.20.2,es,Vi de la Terra Illa de Menorca rosé wine,Vi de la Terra Illa de Menorca rosé wine,Vi de la Terra Illa de Menorca rosé wine,Vi de la Terra Illa de Menorca rosé wine,translated_same_as_original
ingredients/2.2.8.2.json,318,2.2.8.2.20.3,es,Vi de la Terra Illa de Menorca red wine,Vi de la Terra Illa de Menorca red wine,Vi de la Terra Illa de Menorca red wine,Vi de la Terra Illa de Menorca red wine,translated_same_as_original
ingredients/2.2.8.2.json,319,2.2.8.2.20.4,fon,Gin de Mahón,Gin de Mahón,Gin de Mahón,Gin de Mahón,translated_same_as_original
ingredients/2.2.8.3.json,49,2.2.8.3.3.18,br,Maçanet grapes,Maçanet grapes,Maçanet grapes,Maçanet grapes,translated_same_as_original
ingredients/2.2.8.3.json,180,2.2.8.3.20.3,it,IGP Vi d'Eivissa rosé wine,IGP Vi d'Eivissa rosé wine,IGP Vi d'Eivissa rosé wine,IGP Vi d'Eivissa rosé wine,translated_same_as_original
ingredients/2.3.1.1.json,134,2.3.1.1.11.9,fr,Pont-l’Évêque,Pont-l’Évêque,Pont-l’Évêque,Pont-l’Évêque,translated_same_as_original
ingredients/2.3.1.1.json,152,2.3.1.1.13.8,it,Caramel de cidre,Caramel de cidre,Caramel de cidre,Caramel de cidre,translated_same_as_original
ingredients/2.3.1.1.json,155,2.3.1.1.14.1,fr,Andouille de Vire,Andouille de Vire,Andouille de Vire,Andouille de Vire,translated_same_as_original
ingredients/2.3.1.1.json,199,2.3.1.1.19.1,fr,Pays d’Auge honey,Pays d’Auge honey,Pays d’Auge honey,Pays d’Auge honey,translated_same_as_original
ingredients/2.3.1.1.json,209,2.3.1.1.20.3,fr,Poiré Domfront,Poiré Domfront,Poiré Domfront,Poiré Domfront,translated_same_as_original
ingredients/2.3.1.1.json,213,2.3.1.1.20.7,fr,Calvados Pays d’Auge,Calvados Pays d’Auge,Calvados Pays d’Auge,Calvados Pays d’Auge,translated_same_as_original
ingredients/2.3.1.2.json,45,2.3.1.2.3.11,fr,Mara des Bois strawberries,Mara des Bois strawberries,Mara des Bois strawberries,Mara des Bois strawberries,translated_same_as_original
ingredients/2.3.1.2.json,53,2.3.1.2.4.1,fr,Coco de Paimpol,Coco de Paimpol,Coco de Paimpol,Coco de Paimpol,translated_same_as_original
ingredients/2.3.1.2.json,168,2.3.1.2.14.1,fr,Andouille de Guémené,Andouille de Guémené,Andouille de Guémené,Andouille de Guémené,translated_same_as_original
ingredients/2.3.1.2.json,208,2.3.1.2.18.3,fr,Coco de Paimpol,Coco de Paimpol,Coco de Paimpol,Coco de Paimpol,translated_same_as_original
ingredients/2.3.1.2.json,210,2.3.1.2.18.5,fr,Andouille de Guémené,Andouille de Guémené,Andouille de Guémené,Andouille de Guémené,translated_same_as_original
ingredients/2.3.1.2.json,251,2.3.1.2.22.5,id,Agar-agar,Agar-agar,Agar-agar,Agar-agar,translated_same_as_original
ingredients/2.3.1.3.json,16,2.3.1.3.2.1,da,Endive du Nord,Endive du Nord,Endive du Nord,Endive du Nord,translated_same_as_original
ingredients/2.3.1.3.json,139,2.3.1.3.11.9,fr,Mont des Cats,Mont des Cats,Mont des Cats,Mont des Cats,translated_same_as_original
ingredients/2.3.1.3.json,198,2.3.1.3.18.1,da,Endive du Nord,Endive du Nord,Endive du Nord,Endive du Nord,translated_same_as_original
ingredients/2.3.1.3.json,200,2.3.1.3.18.3,no,Lingot du Nord IGP,Lingot du Nord IGP,Lingot du Nord IGP,Lingot du Nord IGP,translated_same_as_original
ingredients/2.3.1.3.json,202,2.3.1.3.18.5,fr,Mont des Cats,Mont des Cats,Mont des Cats,Mont des Cats,translated_same_as_original
ingredients/2.3.1.4.json,164,2.3.1.4.16.3,fr,Jasnières,Jasnières,Jasnières,Jasnières,translated_same_as_original
ingredients/2.3.1.4.json,165,2.3.1.4.16.4,fr,Coteaux du Loir,Coteaux du Loir,Coteaux du Loir,Coteaux du Loir,translated_same_as_original
ingredients/2.3.1.4.json,182,2.3.1.4.18.2,fr,Mogette de Vendée IGP,Mogette de Vendée IGP,Mogette de Vendée IGP,Mogette de Vendée IGP,translated_same_as_original
